REGIÓN,IES,PERSONA JURÍDICA,SEDE-LOCAL-FILIAL,DIRECCIÓN,PROGRAMAS LICENCIADOS,NIVEL,MODALIDAD
LIMA,"PERUANO DE SISTEMAS ""SISE""",SOCIEDAD CULTURAL LATINOAMERICANA S.A.C. ,LOCAL 18,CALLE 17 MZ. 03 SUB LOTE 1 PARCELA I DEL PARQUE INDUSTRIAL DEL CONO SUR,DISEÑO GRÁFICO,Profesional Técnico,PRESENCIAL
"LIMA
",RED AVANSYS,INSTITUTO DE EDUCACIÓN SUPERIOR TECNOLÓGICO PRIVADO RED AVANSYS S.A.C.,SEDE PRINCIPAL,AV. URUGUAY N°514-LIMA-LIMA-LIMA,ADMINISTRACIÓN DE EMPRESAS,Profesional Técnico,PRESENCIAL
"LIMA
",RED AVANSYS,INSTITUTO DE EDUCACIÓN SUPERIOR TECNOLÓGICO PRIVADO RED AVANSYS S.A.C.,SEDE PRINCIPAL,AV. URUGUAY N°514-LIMA-LIMA-LIMA,ADMINISTRACIÓN DE NEGOCIOS INTERNACIONALES,Profesional Técnico,PRESENCIAL
"LIMA
",RED AVANSYS,INSTITUTO DE EDUCACIÓN SUPERIOR TECNOLÓGICO PRIVADO RED AVANSYS S.A.C.,SEDE PRINCIPAL,AV. URUGUAY N°514-LIMA-LIMA-LIMA,ADMINISTRACIÓN DE REDES Y COMUNICACIONES,Profesional Técnico,PRESENCIAL
"LIMA
",RED AVANSYS,INSTITUTO DE EDUCACIÓN SUPERIOR TECNOLÓGICO PRIVADO RED AVANSYS S.A.C.,SEDE PRINCIPAL,AV. URUGUAY N°514-LIMA-LIMA-LIMA,CONTABILIDAD CON MENCIÓN EN FINANZAS,Profesional Técnico,PRESENCIAL
"LIMA
",RED AVANSYS,INSTITUTO DE EDUCACIÓN SUPERIOR TECNOLÓGICO PRIVADO RED AVANSYS S.A.C.,SEDE PRINCIPAL,AV. URUGUAY N°514-LIMA-LIMA-LIMA,CONTABILIDAD CON MENCIÓN EN TRIBUTACIÓN,Profesional Técnico,PRESENCIAL
"LIMA
",RED AVANSYS,INSTITUTO DE EDUCACIÓN SUPERIOR TECNOLÓGICO PRIVADO RED AVANSYS S.A.C.,SEDE PRINCIPAL,AV. URUGUAY N°514-LIMA-LIMA-LIMA,DESARROLLO DE SISTEMAS DE INFORMACIÓN,Profesional Técnico,PRESENCIAL
"LIMA
",RED AVANSYS,INSTITUTO DE EDUCACIÓN SUPERIOR TECNOLÓGICO PRIVADO RED AVANSYS S.A.C.,SEDE PRINCIPAL,AV. URUGUAY N°514-LIMA-LIMA-LIMA,DISEÑO DE AMBIENTES,Profesional Técnico,PRESENCIAL
"LIMA
",RED AVANSYS,INSTITUTO DE EDUCACIÓN SUPERIOR TECNOLÓGICO PRIVADO RED AVANSYS S.A.C.,SEDE PRINCIPAL,AV. URUGUAY N°514-LIMA-LIMA-LIMA,DISEÑO GRÁFICO Y PUBLICIDAD DIGITAL,Profesional Técnico,PRESENCIAL
"LIMA
",RED AVANSYS,INSTITUTO DE EDUCACIÓN SUPERIOR TECNOLÓGICO PRIVADO RED AVANSYS S.A.C.,SEDE PRINCIPAL,AV. URUGUAY N°514-LIMA-LIMA-LIMA,ELECTRÓNICA INDUSTRIAL CON MENCIÓN EN AUTOMATIZACIÓN Y CONTROL INDUSTRIAL,Profesional Técnico,PRESENCIAL
"LIMA
",RED AVANSYS,INSTITUTO DE EDUCACIÓN SUPERIOR TECNOLÓGICO PRIVADO RED AVANSYS S.A.C.,SEDE PRINCIPAL,AV. URUGUAY N°514-LIMA-LIMA-LIMA,ELECTROTECNIA INDUSTRIAL CON MENCIÓN EN ENERGÍA RENOVABLES Y EFICIENCIA ENERGÉTICA,Profesional Técnico,PRESENCIAL
"LIMA
",RED AVANSYS,INSTITUTO DE EDUCACIÓN SUPERIOR TECNOLÓGICO PRIVADO RED AVANSYS S.A.C.,SEDE PRINCIPAL,AV. URUGUAY N°514-LIMA-LIMA-LIMA,ENFERMERÍA,Profesional Técnico,PRESENCIAL
"LIMA
",RED AVANSYS,INSTITUTO DE EDUCACIÓN SUPERIOR TECNOLÓGICO PRIVADO RED AVANSYS S.A.C.,SEDE PRINCIPAL,AV. URUGUAY N°514-LIMA-LIMA-LIMA,FARMACIA,Profesional Técnico,PRESENCIAL
"LIMA
",RED AVANSYS,INSTITUTO DE EDUCACIÓN SUPERIOR TECNOLÓGICO PRIVADO RED AVANSYS S.A.C.,SEDE PRINCIPAL,AV. URUGUAY N°514-LIMA-LIMA-LIMA,GESTIÓN COMERCIAL,Profesional Técnico,PRESENCIAL
"LIMA
",RED AVANSYS,INSTITUTO DE EDUCACIÓN SUPERIOR TECNOLÓGICO PRIVADO RED AVANSYS S.A.C.,SEDE PRINCIPAL,AV. URUGUAY N°514-LIMA-LIMA-LIMA,GESTIÓN DE LOGÍSTICA,Profesional Técnico,PRESENCIAL
"LIMA
",RED AVANSYS,INSTITUTO DE EDUCACIÓN SUPERIOR TECNOLÓGICO PRIVADO RED AVANSYS S.A.C.,SEDE PRINCIPAL,AV. URUGUAY N°514-LIMA-LIMA-LIMA,MANTENIMIENTO DE MAQUINARIAS Y REDES ELÉCTRICAS,Técnico ,PRESENCIAL
"LIMA
",RED AVANSYS,INSTITUTO DE EDUCACIÓN SUPERIOR TECNOLÓGICO PRIVADO RED AVANSYS S.A.C.,SEDE PRINCIPAL,AV. URUGUAY N°514-LIMA-LIMA-LIMA,MANTENIMIENTO ELECTRÓNICO INDUSTRIAL,Técnico ,PRESENCIAL
"LIMA
",RED AVANSYS,INSTITUTO DE EDUCACIÓN SUPERIOR TECNOLÓGICO PRIVADO RED AVANSYS S.A.C.,SEDE PRINCIPAL,AV. URUGUAY N°514-LIMA-LIMA-LIMA,MARKETING CON MENCIÓN EN MEDIOS DIGITALES,Profesional Técnico,PRESENCIAL
"LIMA
",RED AVANSYS,INSTITUTO DE EDUCACIÓN SUPERIOR TECNOLÓGICO PRIVADO RED AVANSYS S.A.C.,SEDE PRINCIPAL,AV. URUGUAY N°514-LIMA-LIMA-LIMA,MECÁNICA AUTOMOTRIZ,Profesional Técnico,PRESENCIAL
"LIMA
",RED AVANSYS,INSTITUTO DE EDUCACIÓN SUPERIOR TECNOLÓGICO PRIVADO RED AVANSYS S.A.C.,SEDE PRINCIPAL,AV. URUGUAY N°514-LIMA-LIMA-LIMA,MECÁNICA DE MAQUINARIA PESADA,Profesional Técnico,PRESENCIAL
"LIMA
",RED AVANSYS,INSTITUTO DE EDUCACIÓN SUPERIOR TECNOLÓGICO PRIVADO RED AVANSYS S.A.C.,SEDE PRINCIPAL,AV. URUGUAY N°514-LIMA-LIMA-LIMA,MECÁNICA Y ELECTRÓNICA DE VEHÍCULOS PESADOS,Profesional Técnico,PRESENCIAL
"LIMA
",RED AVANSYS,INSTITUTO DE EDUCACIÓN SUPERIOR TECNOLÓGICO PRIVADO RED AVANSYS S.A.C.,SEDE PRINCIPAL,AV. URUGUAY N°514-LIMA-LIMA-LIMA,MECATRÓNICA AUTOMOTRIZ,Profesional Técnico,PRESENCIAL
"LIMA
",RED AVANSYS,INSTITUTO DE EDUCACIÓN SUPERIOR TECNOLÓGICO PRIVADO RED AVANSYS S.A.C.,SEDE PRINCIPAL,AV. URUGUAY N°514-LIMA-LIMA-LIMA,PREVENCIÓN SEGURIDAD Y SALUD EN EL TRABAJO,Profesional Técnico,PRESENCIAL
"LIMA
",RED AVANSYS,INSTITUTO DE EDUCACIÓN SUPERIOR TECNOLÓGICO PRIVADO RED AVANSYS S.A.C.,SEDE PRINCIPAL,AV. URUGUAY N°514-LIMA-LIMA-LIMA,"PRODUCCIÓN Y REALIZACIÓN DE TELEVISIÓN, RADIO Y MEDIOS DIGITALES",Profesional Técnico,PRESENCIAL
"LIMA
",RED AVANSYS,INSTITUTO DE EDUCACIÓN SUPERIOR TECNOLÓGICO PRIVADO RED AVANSYS S.A.C.,SEDE PRINCIPAL,AV. URUGUAY N°514-LIMA-LIMA-LIMA,SEGURIDAD Y SALUD EN EL TRABAJO,Técnico ,PRESENCIAL
"LIMA
",RED AVANSYS,INSTITUTO DE EDUCACIÓN SUPERIOR TECNOLÓGICO PRIVADO RED AVANSYS S.A.C.,SEDE PRINCIPAL,AV. URUGUAY N°514-LIMA-LIMA-LIMA,TERAPIA FÍSICA,Profesional Técnico,PRESENCIAL
LIMA,SALESIANO,CONGREGACIÓN SALESIANA DEL PERÚ,SEDE PRINCIPAL - LOCAL01,AV. BRASIL N° 210,MECATRÓNICA AUTOMOTRIZ,Profesional Técnico,PRESENCIAL
LIMA,SALESIANO,CONGREGACIÓN SALESIANA DEL PERÚ,SEDE PRINCIPAL - LOCAL01,AV. BRASIL N° 210,ARTES GRÁFICAS,Profesional Técnico,PRESENCIAL
LIMA,SALESIANO,CONGREGACIÓN SALESIANA DEL PERÚ,SEDE PRINCIPAL - LOCAL01,AV. BRASIL N° 210,ELECTRÓNICA INDUSTRIAL,Profesional Técnico,PRESENCIAL
LIMA,SALESIANO,CONGREGACIÓN SALESIANA DEL PERÚ,SEDE PRINCIPAL - LOCAL01,AV. BRASIL N° 210,MECÁNICA DE PRODUCCIÓN,Profesional Técnico,PRESENCIAL
CALLAO,SAN ANTONIO,CONGREGACIÓN DE LAS HERMANAS SIERVAS DEL INMACULADO CORAZÓN DE MARÍA,SEDE PRINCIPAL,"AV SAÉNZ PEÑA N° 1330, BELLAVISTA, CALLAO",SECRETARIADO EJECUTIVO,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,SEDE PRINCIPAL,AV. LA FONTANA N°955-LA MOLINA-LIMA-LIMA,ADMINISTRACIÓN DE EMPRESAS,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,LOCAL 02,AV. SALAVERRY N°2611-2625-SAN ISIDRO-LIMA-LIMA,ADMINISTRACIÓN DE EMPRESAS,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,LOCAL 03,AV. BENAVIDES N°778-786-MIRAFLORES-LIMA-LIMA,ADMINISTRACIÓN DE EMPRESAS,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,LOCAL 04,AV. SAN FELIPE N°212-JESÚS MARÍA-LIMA-LIMA,ADMINISTRACIÓN DE EMPRESAS,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,SEDE PRINCIPAL,AV. LA FONTANA N°955-LA MOLINA-LIMA-LIMA,ADMINISTRACIÓN DE EMPRESAS CON MENCION EN FINANZAS ,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,LOCAL 02,AV. SALAVERRY N°2611-2625-SAN ISIDRO-LIMA-LIMA,ADMINISTRACIÓN DE EMPRESAS CON MENCION EN FINANZAS ,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,LOCAL 03,AV. BENAVIDES N°778-786-MIRAFLORES-LIMA-LIMA,ADMINISTRACIÓN DE EMPRESAS CON MENCION EN FINANZAS ,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,LOCAL 04,AV. SAN FELIPE N°212-JESÚS MARÍA-LIMA-LIMA,ADMINISTRACIÓN DE EMPRESAS CON MENCION EN FINANZAS ,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,SEDE PRINCIPAL,AV. LA FONTANA N°955-LA MOLINA-LIMA-LIMA,ADMINISTRACIÓN DE OPERACIONES TURÍSTICAS,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,LOCAL 02,AV. SALAVERRY N°2611-2625-SAN ISIDRO-LIMA-LIMA,ADMINISTRACIÓN DE OPERACIONES TURÍSTICAS,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,LOCAL 03,AV. BENAVIDES N°778-786-MIRAFLORES-LIMA-LIMA,ADMINISTRACIÓN DE OPERACIONES TURÍSTICAS,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,LOCAL 04,AV. SAN FELIPE N°212-JESÚS MARÍA-LIMA-LIMA,ADMINISTRACIÓN DE OPERACIONES TURÍSTICAS,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,SEDE PRINCIPAL,AV. LA FONTANA N°955-LA MOLINA-LIMA-LIMA,ADMINISTRACIÓN DE REDES Y COMUNICACIONES,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,LOCAL 02,AV. SALAVERRY N°2611-2625-SAN ISIDRO-LIMA-LIMA,ADMINISTRACIÓN DE REDES Y COMUNICACIONES,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,LOCAL 03,AV. BENAVIDES N°778-786-MIRAFLORES-LIMA-LIMA,ADMINISTRACIÓN DE REDES Y COMUNICACIONES,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,LOCAL 04,AV. SAN FELIPE N°212-JESÚS MARÍA-LIMA-LIMA,ADMINISTRACIÓN DE REDES Y COMUNICACIONES,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,SEDE PRINCIPAL,AV. LA FONTANA N°955-LA MOLINA-LIMA-LIMA,ADMINISTRACIÓN DE SERVICIOS DE HOSTELERÍA Y RESTAURANTES,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,LOCAL 02,AV. SALAVERRY N°2611-2625-SAN ISIDRO-LIMA-LIMA,ADMINISTRACIÓN DE SERVICIOS DE HOSTELERÍA Y RESTAURANTES,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,LOCAL 03,AV. BENAVIDES N°778-786-MIRAFLORES-LIMA-LIMA,ADMINISTRACIÓN DE SERVICIOS DE HOSTELERÍA Y RESTAURANTES,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,LOCAL 04,AV. SAN FELIPE N°212-JESÚS MARÍA-LIMA-LIMA,ADMINISTRACIÓN DE SERVICIOS DE HOSTELERÍA Y RESTAURANTES,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,SEDE PRINCIPAL,AV. LA FONTANA N°955-LA MOLINA-LIMA-LIMA,ADMINSTRACIÓN DE NEGOCIOS INTERNACIONALES,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,LOCAL 02,AV. SALAVERRY N°2611-2625-SAN ISIDRO-LIMA-LIMA,ADMINSTRACIÓN DE NEGOCIOS INTERNACIONALES,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,LOCAL 03,AV. BENAVIDES N°778-786-MIRAFLORES-LIMA-LIMA,ADMINSTRACIÓN DE NEGOCIOS INTERNACIONALES,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,LOCAL 04,AV. SAN FELIPE N°212-JESÚS MARÍA-LIMA-LIMA,ADMINSTRACIÓN DE NEGOCIOS INTERNACIONALES,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,SEDE PRINCIPAL,AV. LA FONTANA N°955-LA MOLINA-LIMA-LIMA,ANALÍTICA,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,LOCAL 02,AV. SALAVERRY N°2611-2625-SAN ISIDRO-LIMA-LIMA,ANALÍTICA,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,LOCAL 03,AV. BENAVIDES N°778-786-MIRAFLORES-LIMA-LIMA,ANALÍTICA,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,LOCAL 04,AV. SAN FELIPE N°212-JESÚS MARÍA-LIMA-LIMA,ANALÍTICA,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,SEDE PRINCIPAL,AV. LA FONTANA N°955-LA MOLINA-LIMA-LIMA,ANIMACIÓN 3D Y EFECTOS ESPECIALES,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,LOCAL 02,AV. SALAVERRY N°2611-2625-SAN ISIDRO-LIMA-LIMA,ANIMACIÓN 3D Y EFECTOS ESPECIALES,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,LOCAL 03,AV. BENAVIDES N°778-786-MIRAFLORES-LIMA-LIMA,ANIMACIÓN 3D Y EFECTOS ESPECIALES,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,LOCAL 04,AV. SAN FELIPE N°212-JESÚS MARÍA-LIMA-LIMA,ANIMACIÓN 3D Y EFECTOS ESPECIALES,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,SEDE PRINCIPAL,AV. LA FONTANA N°955-LA MOLINA-LIMA-LIMA,ARQUITECTURA DE PLATAFORMAS Y SERVICIOS DE TECNOLOGÍAS DE LA INFORMACIÓN,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,LOCAL 02,AV. SALAVERRY N°2611-2625-SAN ISIDRO-LIMA-LIMA,ARQUITECTURA DE PLATAFORMAS Y SERVICIOS DE TECNOLOGÍAS DE LA INFORMACIÓN,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,LOCAL 03,AV. BENAVIDES N°778-786-MIRAFLORES-LIMA-LIMA,ARQUITECTURA DE PLATAFORMAS Y SERVICIOS DE TECNOLOGÍAS DE LA INFORMACIÓN,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,LOCAL 04,AV. SAN FELIPE N°212-JESÚS MARÍA-LIMA-LIMA,ARQUITECTURA DE PLATAFORMAS Y SERVICIOS DE TECNOLOGÍAS DE LA INFORMACIÓN,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,SEDE PRINCIPAL,AV. LA FONTANA N°955-LA MOLINA-LIMA-LIMA,COMUNICACIÓN AUDIOVISUAL,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,LOCAL 02,AV. SALAVERRY N°2611-2625-SAN ISIDRO-LIMA-LIMA,COMUNICACIÓN AUDIOVISUAL,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,LOCAL 03,AV. BENAVIDES N°778-786-MIRAFLORES-LIMA-LIMA,COMUNICACIÓN AUDIOVISUAL,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,LOCAL 04,AV. SAN FELIPE N°212-JESÚS MARÍA-LIMA-LIMA,COMUNICACIÓN AUDIOVISUAL,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,SEDE PRINCIPAL,AV. LA FONTANA N°955-LA MOLINA-LIMA-LIMA,COMUNICACIÓN INTEGRAL,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,LOCAL 02,AV. SALAVERRY N°2611-2625-SAN ISIDRO-LIMA-LIMA,COMUNICACIÓN INTEGRAL,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,LOCAL 03,AV. BENAVIDES N°778-786-MIRAFLORES-LIMA-LIMA,COMUNICACIÓN INTEGRAL,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,LOCAL 04,AV. SAN FELIPE N°212-JESÚS MARÍA-LIMA-LIMA,COMUNICACIÓN INTEGRAL,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,SEDE PRINCIPAL,AV. LA FONTANA N°955-LA MOLINA-LIMA-LIMA,DESARROLLO DE SISTEMAS DE INFORMACIÓN,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,LOCAL 02,AV. SALAVERRY N°2611-2625-SAN ISIDRO-LIMA-LIMA,DESARROLLO DE SISTEMAS DE INFORMACIÓN,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,LOCAL 03,AV. BENAVIDES N°778-786-MIRAFLORES-LIMA-LIMA,DESARROLLO DE SISTEMAS DE INFORMACIÓN,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,LOCAL 04,AV. SAN FELIPE N°212-JESÚS MARÍA-LIMA-LIMA,DESARROLLO DE SISTEMAS DE INFORMACIÓN,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,SEDE PRINCIPAL,AV. LA FONTANA N°955-LA MOLINA-LIMA-LIMA,DISEÑO GRÁFICO,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,LOCAL 02,AV. SALAVERRY N°2611-2625-SAN ISIDRO-LIMA-LIMA,DISEÑO GRÁFICO,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,LOCAL 03,AV. BENAVIDES N°778-786-MIRAFLORES-LIMA-LIMA,DISEÑO GRÁFICO,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,LOCAL 04,AV. SAN FELIPE N°212-JESÚS MARÍA-LIMA-LIMA,DISEÑO GRÁFICO,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,SEDE PRINCIPAL,AV. LA FONTANA N°955-LA MOLINA-LIMA-LIMA,DISEÑO Y DESARROLLO DE VIDEOJUEGOS,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,LOCAL 02,AV. SALAVERRY N°2611-2625-SAN ISIDRO-LIMA-LIMA,DISEÑO Y DESARROLLO DE VIDEOJUEGOS,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,LOCAL 03,AV. BENAVIDES N°778-786-MIRAFLORES-LIMA-LIMA,DISEÑO Y DESARROLLO DE VIDEOJUEGOS,Profesional Técnico,PRESENCIAL
"LIMA
",SAN IGNACIO DE LOYOLA S.A.  - ISIL,INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.,LOCAL 04,AV. SAN FELIPE N°212-JESÚS MARÍA-LIMA-LIMA,DISEÑO Y DESARROLLO DE VIDEOJUEGOS,Profesional Técnico,PRESENCIAL
